,b0,b1,b2,b3,b4,a_cz,tau_cz,phi_cz,a_he,delta_he,tau_he,phi_he,chi2,reg
102,-388.4502357186766,188.2594064629277,-1.3341116106705162,-1.4559771857005585e-175,1.8893771742406611e-177,6249815.687883486,1940.8189663393687,1.418816827668202,0.0334796824863139,62.76544389083233,633.149665269831,0.48877322491719394,0.0,0.0
103,33.91903038804829,146.93350489311763,-0.3300312013190642,2.666506541294485e-16,-3.515140934165233e-18,13347411.854842637,1853.4835101698723,4.618551419054153,0.006646509473071196,50.9850102560402,710.3364141207451,3.8347620379086624,4.267961094441196e-35,1.1036894365757298e-29
104,-233.21041764572925,174.52673384371224,-1.0319656837283906,9.167005214060748e-17,-1.3081897356524714e-18,8610789.976095103,1811.1981589775382,6.0568044106175165,0.005318417897525258,38.165820598756845,555.1250236997067,3.517625779146342,1.2403357284562859e-34,3.421494758027001e-30
105,516.6854500584667,100.3425985922416,0.7879212544690734,0.0,0.0,10328445.613585968,2337.557562711571,4.877491291411443,0.0009095530994905943,38.028655657841725,748.7725690891234,4.5719344680847165,0.0,0.0
106,407.6023921394183,110.137543073267,0.5705116267191577,1.2259785218234616e-166,-1.2036369092797206e-168,97012685.03921148,1902.095555184261,1.2720819827777117,0.007242301260592807,69.95042191192387,743.8810135696597,2.2038172351602108,0.0,0.0
107,345.01048361238367,117.18245118801218,0.3765382906126828,1.4573542025289447e-168,-1.656084321055619e-170,6627962.752247991,2329.770249691517,3.59724881287484,3.4495495485995997,124.07452588405054,594.4995149709603,2.6306765401870082,0.0,0.0
108,409.8389800365812,110.66610446791805,0.5420773888533157,6.469079379123512e-173,-1.0107936529880487e-174,12877119.422791427,1738.1346354929512,3.3281053617813576,0.0014742882612876042,44.861434909546915,600.7387254773533,3.2650759387422568,0.0,0.0
109,181.69974253100483,132.38390478006838,0.024675548826135957,-2.528993430875556e-15,3.2670096079424247e-17,11204449.161809053,1581.3166576935387,2.6461041820021585,682774173.1986115,223.91058539085122,341.24314675236064,2.371986600637399,2.2345389607555975e-36,7.651735751378751e-28
110,-74.8445918142982,155.10106516720492,-0.475958097553976,1.7672484465810642e-15,-2.0552845522197146e-17,12337505.188286243,1833.5380300715162,5.302500330798605,98.13503768389178,136.53442687381832,597.624333842323,0.5638067755523632,2.9490572536712036e-34,2.7966096798685496e-28
111,194.95845538279326,130.9926377488678,0.06042119317089566,0.0,0.0,2702560.1496410053,2043.6235791374243,0.7936097730327738,0.38462592892036607,100.59217483242763,652.164551691439,5.427658402333882,0.0,0.0
112,440.85094096898945,107.4180611252544,0.6240636340211996,1.0247021736531643e-169,-1.2129523835856585e-171,159450081.87212068,1894.67015718758,1.5050289051346084,4.0606041986022234e-05,68.80897122683227,645.7922014369268,5.231465157907732,0.0,0.0
113,551.8846059192949,96.67933671771884,0.8823932160172261,0.0,0.0,274738.0392063691,1906.0494135806557,2.644914369944649,0.0025065832860526613,55.326917181413364,1394.9893282288338,2.4670015774894125,0.0,0.0
114,247.91776101433106,125.55240344074754,0.19905520279977498,3.810562213216459e-16,-4.475506052051389e-18,245447026.11177555,1872.7971162870597,2.3188390838668176,6.864357857136946e-05,74.63992567962461,819.5211822302803,4.529402697414861,7.451431622171149e-34,1.1986983611019149e-29
115,79.75395868388614,141.18683172905003,-0.16382514171760024,1.2106770909863944e-15,-1.4756554243992618e-17,5611823.240924918,1884.3807520839225,3.5867393773473544,3893.893834557102,159.81631270836934,846.4830474108419,4.515515660036051,4.3885729413404745e-35,1.0755832111856034e-28
116,175.5847448974937,134.19988456038132,-0.046204834348362686,-1.942146586875011e-18,2.461428517963524e-20,45395.424434124885,2544.369189573067,5.02538921670201,0.0015412472441016722,20.050040246553618,621.0398325022779,1.1754459962611907,3.6179746954349813e-38,3.607432366483622e-34
117,327.52922010388744,117.97332598986037,0.37874336082140275,-4.339561952786118e-167,5.047094868099925e-169,18663.709085737453,1856.2448015003147,3.5015755413130485,1.4034912119923413,112.9576633847828,686.0440361731606,3.782374870981717,0.0,0.0
118,542.8576892410123,97.28550437989283,0.872566506715826,5.267068750283879e-16,-6.327303460332474e-18,22263669.51985423,2007.386781294119,4.242321054480277,0.34409998207159226,110.78962171402706,516.2715107884421,5.455949065411408,1.2532138800328719e-33,2.0429178699056214e-29
119,80.58229169903542,143.4586249852685,-0.2671245949657619,1.5177681585610537e-165,-1.7918832353821798e-167,8080322.584976918,2099.0946083354897,0.43524557323891766,0.015779481406878827,60.847881521205295,513.1852419834888,5.014849454454329,0.0,0.0
120,314.0070877005169,119.81483016655268,0.32168520675550877,1.9622335026726392e-169,-2.3735961956291854e-171,6517344.174054804,2745.681493944362,1.9382071703430164,0.000591352741979932,83.65255413627649,775.0297509415359,4.197127769403656,0.0,0.0
121,373.75454422654184,113.8388995186209,0.4718088849157664,1.586663910698474e-17,-1.7886733442573757e-19,156466098.96412277,1882.9174500066931,1.9342526030280816,0.0006551942454683052,44.866856558636215,600.6634174901758,3.2754314577958,6.4608065400217545e-37,3.1030951906393224e-32
122,-52.47512029793464,157.7403899710001,-0.6417126950230783,-5.191465078199873e-16,2.067739068309124e-19,9112376.575765911,1933.7098412178009,1.790065331871709,0.012561833565287865,48.11314424007214,472.2664023879745,0.36484188762746683,1.7025828233982843e-32,2.669261974578298e-27
123,305.515855700728,120.95840643928861,0.28661123039410696,-1.4214285745144435e-175,1.3572668680259443e-177,1877132.8969620045,2288.546765522588,1.8996965587392445,0.03304122568425006,82.62529512288387,660.624160397046,1.1563611898993784,0.0,0.0
124,32.6954967410909,146.4797613469292,-0.3056204322531241,-6.024735870931949e-16,7.661976622454548e-18,9269705.60217662,1719.3199424976203,3.5701178248365935,0.4036962118022366,97.841367917146,531.4079009026774,3.6546848493137762,1.484725614222148e-35,3.6045785549551797e-29
125,299.2785145154523,120.9957905362485,0.30005617566588233,-5.86832838575581e-175,1.9433593792189658e-177,16682886.837201025,1683.097108823076,5.361007053302483,1118186.8290956223,195.3880452454402,274.7379393324481,5.765515878355654,0.0,0.0
126,328.5305026444781,118.02747359924281,0.3732285715682885,5.265467602818547e-18,-1.0342889391778633e-18,212677417.4303273,1888.2356612869778,1.7734050872947051,6.965050486404182e-05,60.4534927060242,580.5847525752918,0.9956581938810384,9.91882178065397e-35,6.749971202685296e-29
