,b0,b1,b2,b3,b4,a_cz,tau_cz,phi_cz,a_he,delta_he,tau_he,phi_he,chi2,reg
627,158.4538805135605,104.14337520018347,-0.16523224797003036,0.005049290453226112,-1.064393022263797e-05,2022120.2215943288,2428.3389758958447,4.708737027999485,0.010136921828510732,108.14391947698397,886.5515782742175,2.0119803769410325,5.496394395155563,0.5034884966006398
628,140.72111627500044,107.4369380294463,-0.3785861520802097,0.010592377451916818,-5.548369380986426e-05,2865773.7684921436,2449.5040942171495,1.0204385007440226,0.004783451119201345,94.79582176099026,862.014546179348,2.7639348357753732,3.328304569557128,1.1372155477198806
629,175.60869121417954,100.42094624900841,0.14766532161840323,-0.006886955401435697,0.00016190702053177298,2649970.070012139,2446.7778240841667,1.0340721477861905,0.007349290635038996,104.9201175052144,922.6081452971275,1.141548409590372,6.511162737550044,1.1820464648588038
630,178.5318508327418,100.2403035845858,0.11680091747081317,-0.003969137877565966,9.790244739662318e-05,975167.3543531237,3582.564914298549,2.016062777168912,0.0428240771003866,135.27160609637863,944.3337942432969,0.8296499844657674,6.855507782272091,0.4715555010463712
631,218.89421275744078,91.34365988650316,0.8362317160141551,-0.02925158201005057,0.0004236599901621842,5829726.795626685,2447.7166488086573,1.0524707249775185,0.01559152302966476,116.87715915307312,916.6735904388229,1.2934610565504903,14.317462414342037,2.128640075406034
632,188.34799999202346,98.34542843250873,0.25750047240326357,-0.008770899007986614,0.00016169221108503447,3542967.7607631097,2442.4820186851134,1.1925315727482988,0.005904116615346443,101.13677336506987,961.4492680438661,0.307060652871324,9.314270414758928,0.6673024345787868
633,166.27155194712506,102.03368689586272,0.04792586653870451,-0.004349411313278595,0.00014111540909385873,217370.7939125443,2678.390397699336,2.259202002957977,0.007181356767334043,100.6942867534758,910.3720915225737,1.416585581431077,6.174389864038744,1.4420805133547414
634,156.61392189916594,103.98945188475258,-0.10145083759129757,0.0007749820893879734,7.448106269188258e-05,456133.03473498573,2698.088229431263,1.7842884928490204,0.007139504057888696,101.8397029134213,881.4691566656683,2.1544998794914774,15.072479469927197,1.2769054545435687
635,178.6667830758243,100.05647912433875,0.15080836722828103,-0.006054747599892953,0.00013922348917365642,2148544.706394487,2448.4829440921217,0.9694995870005272,0.010517909399995485,110.29246679216288,936.5873742476003,0.8718919636438756,4.501707245602249,0.8375549575960561
636,146.9660450725943,104.52531306501352,-0.04007508359075302,-0.004370159656909269,0.00017202907423713142,233444.13603562652,2790.3590194127714,5.339296341067579,0.014061571721475022,113.08460322051498,753.859165489096,5.073055188095077,13.080917918828927,2.5946385746434086
